id,source_id,asassn_name,other_names,raj2000,dej2000,l,b,mean_vmag,amplitude,period,variable_type,class_probability,lksl_statistic,rfr_score,epoch_hjd,gdr2_id,phot_g_mean_mag,e_phot_g_mean_mag,phot_bp_mean_mag,e_phot_bp_mean_mag,phot_rp_mean_mag,e_phot_rp_mean_mag,bp_rp,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,vt,dist,allwise_id,j_mag,e_j_mag,h_mag,e_h_mag,k_mag,e_k_mag,w1_mag,e_w1_mag,w2_mag,e_w2_mag,w3_mag,e_w3_mag,w4_mag,e_w4_mag,j_k,w1_w2,w3_w4,apass_dr9_id,apass_vmag,e_apass_vmag,apass_bmag,e_apass_bmag,apass_gpmag,e_apass_gpmag,apass_rpmag,e_apass_rpmag,apass_ipmag,e_apass_ipmag,b_v,e_b_v,vector_x,vector_y,vector_z,reference,periodic,classified,asassn_discovery,created_at,updated_at,edr3_source_id,galex_id,FUVmag,e_FUVmag,NUVmag,e_NUVmag,tic_id,pm,ruwe
000cb63d-86a2-56a2-aeb5-076b441b1441,AP14650340,ASASSN-V J192754.37+451948.1,ATLASJ291.9766+45.3300,291.97654,45.33002,77.49884,13.01114,15.6,0.4,0.318492,EW,1.0,0.19,0.91,2457835.09211,2126613409778286080,15.564864,0.007104,15.913875,0.017484,14.838635,0.01666,1.07524,0.3941,0.1047,3.7646,1.12,0.12,3.141,0.135,6.77525106157201,2332.979,J192754.40+451948.2,14.217,0.029,13.797,0.026,13.864,0.059,13.543,0.025,13.545,0.029,13.03,0.516,9.164,,0.353,-0.002,3.866,14650340,15.727,0.094,16.664,0.208,16.086,0.134,15.456,0.105,15.467,0.0,0.937,0.118,0.26308982864184,-0.651938596698064,0.711167918427544,The ASAS-SN Catalog of Variable Stars: IX,true,true,false,2019-08-02 14:23:07 UTC,2021-08-10 17:49:00 UTC,EDR3 2126613409778286080,,,,,,TIC 63074123,3.334,5.306
000cbbeb-56a6-5220-a811-8820d0af0d72,472632,ASASSN-V J135107.78-541041.8,,207.7831,-54.17843,311.67978,7.6763,14.17,0.25,,L,0.994,0.35,0.94,2458164.73218,6065006267402703872,12.693321,0.003059,14.44197,0.006507,11.438394,0.004879,3.003576,0.1154,0.029,3.9763,-7.506,0.025,-1.859,0.029,5.90201224889183,6210.32031,J135107.76-541041.8,9.374,0.023,8.412,0.049,8.03,0.021,7.875,0.024,8.007,0.02,7.778,0.018,7.689,0.102,1.344,-0.132,0.089,54069349,14.151,0.086,16.157,0.056,15.106,0.072,13.374,0.089,12.043,0.12,2.005,0.53,-0.517792980749227,-0.272806114877089,-0.810843543954381,The ASAS-SN Catalog of Variable Stars: I,false,true,true,2019-04-16 09:53:05 UTC,2021-08-05 16:55:19 UTC,EDR3 6065006267402704256,,,,,,TIC 207974820,7.732,1.257
000ccb95-fe90-5ebc-98f5-367ada12a5dc,505934,ASASSN-V J174610.37-152619.8,,266.54327,-15.43891,11.64666,6.87025,16.05,0.82,0.61802,RRAB,0.973,0.43,0.78,2458207.86316,4148215822643830272,15.757205,0.010298,16.313627,0.037354,14.990413,0.027495,1.323215,0.1123,0.0387,2.905,-3.917,0.058,-0.459,0.034,3.38169535704055,5527.88379,J174610.37-152620.0,13.895,0.036,13.543,0.045,13.451,0.051,13.332,0.029,13.457,0.037,12.533,,8.951,,0.444,-0.125,3.582,29977890,15.719,0.119,16.501,0.049,16.322,0.426,15.406,0.298,14.9,0.0,0.781,0.55,-0.0581189820181073,-0.962161111328576,-0.266210780728614,The ASAS-SN Catalog of Variable Stars: I,true,true,true,2019-04-16 09:53:01 UTC,2021-08-05 16:44:23 UTC,EDR3 4148215822643830144,,,,,,TIC 419613533,3.943,1.003
000cedbb-74ed-5abd-92bd-7c80d6237011,280168,ASASSN-V J095210.28-435101.7,NSV 4661,148.04285,-43.85048,272.04761,8.01232,10.38,0.25,384.1975704,ROT:,0.564,0.82,0.55,2457831.58864,5412185085376605184,9.835534,0.002758,10.351747,0.00281,9.160456,0.003783,1.191291,1.3684,0.0107,127.621,-0.116,0.01,-3.365,0.01,22.1389172106059,720.88324,J095209.92-435103.2,8.284,0.027,7.803,0.029,7.69,0.024,7.533,0.032,7.7,0.02,7.589,0.02,7.452,0.137,0.594,-0.167,0.137,42047557,10.159,0.102,11.09,0.052,10.675,0.217,9.833,0.004,9.574,0.064,0.931,0.249,-0.611855633708498,0.381693868081799,-0.69277880637901,The ASAS-SN Catalog of Variable Stars: II,true,true,false,2019-04-16 09:53:41 UTC,2021-08-05 16:45:20 UTC,EDR3 5412185085376605056,,,,,,TIC 35176060,3.367,0.94
000cf54b-268c-59b6-801a-33321d7f81b5,426321,ASASSN-V J135401.31-174602.2,CSS_J135401.2-174603,208.50545,-17.76729,323.35544,42.60891,15.51,0.61,0.3563479,EW,1.0,0.15,0.92,2457383.85657,6294239770169092096,15.285141,0.01117,15.72226,0.034513,14.675617,0.035128,1.046643,0.6835,0.0309,22.0918,-7.783,0.039,0.852,0.03,27.3679681250855,1356.03076,J135401.24-174602.9,13.91,0.029,13.532,0.033,13.414,0.043,13.397,0.024,13.48,0.033,11.99,,8.362,,0.496,-0.083,3.628,56824680,15.463,0.097,16.315,0.111,15.876,0.117,15.215,0.123,15.006,0.195,0.852,0.095,-0.836857612604215,-0.454479684960411,-0.305151687173213,The ASAS-SN Catalog of Variable Stars: II,true,true,false,2019-04-16 09:55:15 UTC,2021-08-05 18:03:53 UTC,EDR3 6294239770169092352,GALEX J135401.2-174601,,,21.0687,0.2239,TIC 386768115,7.829,0.948
000d13b2-7549-5a28-9399-886a3ca460e5,301326,ASASSN-V J175755.12-303805.0,OGLE-BLG-LPV-144481,269.47967,-30.63472,359.89873,-3.16136,13.87,0.06,,L,0.992,0.76,0.84,2457568.83727,4044186702584272896,15.259075,0.006761,19.278666,0.043089,13.624368,0.01765,5.654298,0.0354,0.0968,0.3658,-4.219,0.094,-5.728,0.065,4.59329210923423,7341.28711,J175755.38-303809.2,10.907,0.039,9.553,0.042,8.93,0.03,7.573,0.018,7.273,0.012,6.988,0.016,6.573,0.085,1.977,0.3,0.415,,,,,,,,,,,,,1.478,-0.00781389417049948,-0.860397919853139,-0.50956291326026,The ASAS-SN Catalog of Variable Stars: II,false,true,false,2019-04-16 09:54:24 UTC,2021-08-05 17:28:39 UTC,EDR3 4044186702584273152,,,,,,TIC 261600869,7.114,0.969
000d15d6-186e-5920-a168-e1a3e0cc565e,117601,ASASSN-V J211215.19-541807.6,SSS_J211215.3-541805,318.06329,-54.30211,342.87441,-42.04289,15.35,0.41,0.3017851,RRC,0.976,0.31,0.85,2457584.71126,6463991618035496960,15.785756,0.008252,15.963081,0.027801,15.51053,0.018271,0.452552,0.0648,0.0387,1.6777,-0.173,0.036,-5.77,0.03,5.32904897660177,5134.5166,J211215.17-541807.7,15.324,0.047,14.917,0.101,14.749,0.115,14.982,0.035,15.026,0.07,12.697,,9.163,,0.575,-0.044,3.534,,,,,,,,,,,,,0.043,0.434064435354663,-0.389966035444726,-0.812105016090752,The ASAS-SN Catalog of Variable Stars: II,true,true,false,2019-04-16 09:54:10 UTC,2021-08-05 16:52:06 UTC,EDR3 6463991618035496704,GALEX J211214.8-541807,22.3913,0.3984,18.3745,0.0432,TIC 231635410,5.773,1.055
000d3f96-4d03-580c-9bec-85be20628617,613876,ASASSN-V J202226.51+163057.8,VESPA_V80,305.61046,16.51606,58.4509,-11.55756,16.8,0.79,,VAR,0.419,0.91,0.76,2457825.13375,1808823659947241728,16.91443,0.008782,17.328953,0.026572,16.31511,0.026278,1.013844,0.2534,0.066,3.8409,-3.63,0.069,-4.179,0.06,7.74457461829791,3387.90967,J202226.50+163057.8,15.836,0.094,15.379,0.114,15.282,0.171,15.461,0.041,15.9,0.146,12.783,,9.19,,0.554,-0.439,3.593,,,,,,,,,,,,,0.222,0.558246934370145,-0.779450393610369,0.284284090597725,The ASAS-SN Catalog of Variable Stars: II,false,true,false,2019-04-16 09:53:29 UTC,2021-08-05 17:12:36 UTC,EDR3 1808823659947241728,,,,,,TIC 456367755,5.536,1.106
000d450c-5bee-599e-a88d-c98dd09a38f4,AP36220095,ASASSN-V J050538.11-714712.5,OGLE-LMC-CEP-3575,76.40878,-71.7868,283.2405,-33.85156,15.95,1.16,3.4265341,DCEP,0.971,0.19,0.89,2458041.71427,4651591491610664960,15.66164,0.015346,15.953048,0.057692,15.187798,0.036729,0.76525,0.0045,0.0258,0.1748,2.196,0.031,0.013,0.032,0.987949981159445,10536.1836,J050538.11-714713.2,14.887,0.032,14.439,0.058,14.486,0.091,14.343,0.025,14.465,0.035,13.251,,9.636,,0.401,-0.122,3.615,36220095,15.35,0.0,15.651,0.028,15.999,0.788,15.682,0.619,15.33,0.0,0.301,0.124,0.0734479998566512,0.303801331880415,-0.949900069515075,The ASAS-SN Catalog of Variable Stars: III,true,true,false,2019-04-16 09:56:31 UTC,2021-08-05 16:38:24 UTC,EDR3 4651591491610665216,,,,,,TIC 31011763,2.196,1.081
000d5ac9-9c02-516b-a8df-9fb30b888c4c,AP41322307,ASASSN-V J104656.22-484616.7,,161.73426,-48.7713,282.74537,9.15936,14.43,0.12,23.3591205,SR,0.994,0.74,0.63,2457760.83504,5361447021801621504,13.436238,0.002937,14.914165,0.005554,12.252343,0.004393,2.661821,0.058,0.0138,4.2149,-4.566,0.012,1.244,0.014,2.43022450077416,9230.30664,J104656.14-484616.7,10.393,0.023,9.468,0.021,9.196,0.023,9.058,0.022,9.218,0.019,8.987,0.028,8.616,0.413,1.197,-0.16,0.371,41322307,14.529,0.024,16.183,0.062,15.272,0.042,13.915,0.015,12.61,0.07,1.654,0.288,-0.625857936429097,0.206567641845502,-0.752084870710148,The ASAS-SN Catalog of Variable Stars: V,true,true,true,2019-04-16 09:56:02 UTC,2021-08-05 16:34:40 UTC,EDR3 5361447021801622016,,,,,,TIC 272885975,4.733,1.182
000d65fa-beda-58a7-8c56-315f50e6e30a,338368,ASASSN-V J092301.91-105025.8,ASAS J092302-1050.5,140.75796,-10.84051,242.65527,26.81893,10.09,0.37,,ROT:,0.321,0.58,0.85,2457341.82762,5739508421351649280,9.929036,0.003321,10.139625,0.006078,9.568842,0.006524,0.570783,2.4966,0.0479,52.1712,7.004,0.05,-15.789,0.041,205.19788620251,398.994965,J092301.90-105026.4,9.171,0.024,8.99,0.022,8.934,0.023,8.916,0.023,8.936,0.019,8.883,0.029,8.519,0.339,0.237,-0.02,0.364,46932287,10.207,0.124,10.448,0.059,10.222,0.109,10.163,0.124,,,0.241,0.045,-0.760659560651959,0.621308727498624,-0.188075777076179,The ASAS-SN Catalog of Variable Stars: II,false,true,false,2019-04-16 09:53:22 UTC,2021-08-05 17:24:25 UTC,EDR3 5739508421351649792,GALEX J092301.9-105026,17.9679,0.0482,13.74,0.0048,TIC 61003803,17.272,2.504
000d6852-b0fb-5c35-ad00-12446dadfe0e,253618,ASASSN-V J175527.47-240643.5,ASAS J175527-2406.8,268.86447,-24.11207,5.2698,0.58289,15.45,2.32,443.8233376,M,0.964,0.08,0.96,2458309.65917,4067776891980903936,11.702184,0.023843,16.303738,0.092376,10.007829,0.031735,6.295909,0.2996,0.1416,2.1158,-2.248,0.143,-4.576,0.097,9.13195894227909,2646.33569,J175527.56-240643.4,5.229,0.017,3.872,0.2,3.136,0.22,1.667,,0.8,,1.159,0.073,0.589,0.014,2.093,0.867,0.57,28136325,16.081,0.729,17.204,0.401,16.706,0.555,14.009,0.751,10.709,0.402,1.123,10.161,-0.0180883313349904,-0.912568887767048,-0.408522750099829,The ASAS-SN Catalog of Variable Stars: II,true,true,false,2019-04-16 09:57:03 UTC,2021-08-05 17:42:46 UTC,EDR3 4067776891980903808,,,,,,TIC 133947520,5.098,0.939
000d7238-a09b-53b5-9b42-f7b31c6e8c0d,AP38020612,ASASSN-V J113337.69-780409.7,,173.40704,-78.06936,298.82854,-15.82209,14.38,0.17,27.29357,ROT,0.996,0.55,0.73,2457854.80133,5200397121271989248,14.058123,0.004886,14.782762,0.013979,13.230019,0.011663,1.552743,0.3043,0.0139,21.8721,-8.245,0.018,3.14,0.016,13.8831285287632,3012.25244,J113337.70-780409.8,12.272,0.026,11.653,0.025,11.446,0.021,11.272,0.024,11.292,0.021,11.234,0.1,9.408,,0.826,-0.02,1.826,38020612,14.632,0.044,15.98,0.089,15.301,0.093,14.118,0.058,13.612,0.098,1.349,0.18,-0.205360318844964,0.0237354292824636,-0.978398573609279,The ASAS-SN Catalog of Variable Stars: V,true,true,true,2019-04-16 09:56:58 UTC,2021-08-05 17:30:46 UTC,EDR3 5200397121271989120,,,,,,TIC 356676265,8.822,0.93
000d7314-3857-5836-8379-8f24c8a001dc,AP18677252,ASASSN-V J063753.19-243638.5,ATLASJ099.4715-24.6106,99.47161,-24.6107,233.80826,-13.75147,13.06,0.23,7.9790438,ROT,0.928,0.2,0.9,2457662.7806,2923736353248800768,12.765364,0.003427,13.380122,0.008227,12.029173,0.007332,1.350949,0.3581,0.0112,31.8906,2.352,0.009,3.904,0.011,7.94003272388698,2720.8645,J063753.17-243638.2,10.998,0.024,10.405,0.024,10.255,0.023,10.179,0.022,10.249,0.021,10.107,0.063,8.622,,0.743,-0.07,1.485,18677252,13.042,0.06,14.174,0.034,13.594,0.023,12.715,0.036,12.31,0.055,1.132,0.084,-0.149610082179246,0.89676403447031,-0.416450585052839,The ASAS-SN Catalog of Variable Stars: V,true,true,false,2019-05-23 08:41:35 UTC,2021-08-05 17:35:49 UTC,EDR3 2923736353248800640,GALEX J063753.2-243638,,,20.3733,0.1935,TIC 172304407,4.558,1.001
000da15d-8faf-541c-966d-b21783d878d2,AP60428019,ASASSN-V J220231.97-235918.9,,330.6332,-23.98857,27.96717,-51.95178,12.17,0.09,46.4559742,SR,0.637,0.58,0.68,2457960.68838,6812734505678282752,11.737862,0.002841,12.43695,0.003846,10.932873,0.004201,1.504077,0.2984,0.0155,19.2735,1.107,0.015,-2.203,0.014,3.91356685481802,2986.13501,J220231.97-235918.8,9.809,0.023,9.136,0.023,8.958,0.019,8.878,0.024,8.995,0.02,8.833,0.03,8.484,,0.851,-0.117,0.349,60428019,12.177,0.009,13.467,0.022,12.793,0.021,11.75,0.016,11.296,0.012,1.291,0.034,0.796223845493227,-0.448041421319354,-0.406554390764767,The ASAS-SN Catalog of Variable Stars: V,true,true,true,2019-04-16 09:56:49 UTC,2021-08-05 17:36:24 UTC,EDR3 6812734505678282368,GALEX J220231.8-235920,,,21.7425,0.258,TIC 270250802,2.465,0.972
000dc50a-9714-428c-b0a5-c4538872b991,43652819,ASASSN-V J074740.69-402453.7,,116.91954,-40.41492,254.7745,-7.52766,13.18,0.21,31.9310047,SR,1.0,0.35,0.73,2458259.55231,5537533465393865728,11.775365,0.003108,13.351913,0.008337,10.567568,0.005101,2.784345,0.2422,0.0174,13.9531,-1.165,0.018,5.246,0.024,6.04415830163432,4214.28711,J074740.69-402453.7,8.624,0.024,7.648,0.044,7.283,0.044,7.044,0.05,7.231,0.02,7.021,0.017,6.957,0.074,1.341,-0.187,0.064,43652819,13.111,0.1,15.194,0.129,14.138,0.106,12.317,0.11,11.022,0.041,2.083,0.579,,,,The ASAS-SN Catalog of Variable Stars: IX,true,,true,2021-07-28 14:25:29 UTC,2021-08-05 17:11:50 UTC,EDR3 5537533465393866112,,,,,,TIC 175705917,5.374,1.053
000ddac2-8057-543e-8a66-f82456155c04,436503,ASASSN-V J182810.18-162633.7,GDS_J1828101-162633,277.0424,-16.4427,15.68379,-2.43897,15.71,0.26,135.1415892,SR,1.0,0.98,0.5,2458179.85305,4097042219384983040,12.051544,0.004687,15.732384,0.022431,10.501617,0.011009,5.230767,0.4363,0.1084,4.0267,-2.048,0.111,-5.821,0.091,14.0322503773438,2084.44312,J182810.15-162633.7,7.104,0.023,5.909,0.024,5.351,0.02,5.105,0.209,5.234,0.051,5.021,0.016,4.674,0.036,1.753,-0.129,0.347,,,,,,,,,,,,,1.596,0.117589721165596,-0.951867523054429,-0.283056312472314,The ASAS-SN Catalog of Variable Stars: II,true,true,false,2019-04-16 09:55:21 UTC,2021-08-05 18:10:17 UTC,EDR3 4097042219384983040,,,,,,TIC 204349818,6.171,1.187
000df8c3-8ef6-5de2-807f-75ae5d1b40ab,143918,ASASSN-V J121806.91+650118.2,LINEAR 3632345,184.52878,65.02172,128.60193,51.73812,16.88,0.85,0.8904031,RRAB,0.57,0.53,0.75,2457112.88086,1584906879992856576,16.993462,0.009919,17.140574,0.03455,16.709541,0.027953,0.431032,-0.0434,0.0529,-0.82,-4.224,0.057,-1.644,0.06,2.43793603586573,8812.68359,J121806.87+650117.9,16.558,0.142,16.036,0.21,16.674,,16.267,0.062,16.111,0.168,12.486,,9.31,,-0.116,0.156,3.176,,,,,,,,,,,,,0.018,-0.420956236225779,-0.0333427411648896,0.906467930372739,The ASAS-SN Catalog of Variable Stars: II,true,true,false,2019-04-16 09:53:41 UTC,2021-08-05 17:06:12 UTC,EDR3 1584906879992856704,GALEX J121806.8+650118,,,20.0407,0.0732,TIC 147627404,4.533,1.056
000e0053-5c1b-5db7-a63e-d8ad416c2896,121940,ASASSN-V J215826.28+123559.9,CSS_J215826.3+123559,329.60951,12.59997,70.70993,-32.21925,13.81,0.2,246.6314707,SR,0.997,0.38,0.81,2458027.92465,1767708723995176448,13.227292,0.004749,14.098981,0.016271,12.315175,0.009659,1.783806,0.028,0.0151,1.8571,0.518,0.016,-2.051,0.016,0.863095096755667,11617.4971,J215826.36+123559.3,11.029,0.02,10.263,0.024,10.081,0.016,9.966,0.024,9.988,0.021,9.785,0.046,8.341,,0.948,-0.022,1.444,9686668,13.827,0.077,15.439,0.117,14.575,0.091,13.27,0.048,12.694,0.099,1.612,0.091,0.841823603209028,-0.493707170547934,0.218142730407691,The ASAS-SN Catalog of Variable Stars: II,true,true,false,2019-04-16 09:54:40 UTC,2021-08-05 16:33:19 UTC,EDR3 1767708723995176320,,,,,,TIC 60625358,2.115,1.142
000e063b-7f54-5d44-9a47-e67ead9deb44,514995,ASASSN-V J190929.67+133832.9,,287.37339,13.6423,47.11241,2.26269,13.98,1.2,,L,0.996,0.41,0.94,2457831.09865,4314157312969992192,12.309986,0.003442,14.256609,0.011785,11.013281,0.006245,3.243328,0.1232,0.0338,3.6466,-1.136,0.025,1.469,0.024,1.45251061413967,6059.9834,J190929.66+133832.7,8.723,0.027,7.551,0.018,7.197,0.017,6.944,0.051,7.068,0.02,6.892,0.017,6.742,0.086,1.526,-0.124,0.15,32846493,13.948,0.161,16.459,0.207,15.049,0.084,12.979,0.117,11.495,0.084,2.511,1.425,0.290173287348949,-0.927453342040442,0.235859622757096,The ASAS-SN Catalog of Variable Stars: I,false,true,true,2019-04-16 09:53:07 UTC,2021-08-05 16:59:58 UTC,EDR3 4314157312969991936,,,,,,TIC 395482335,1.857,1.173
000e0b03-fa39-5ccd-a009-be88ada736bf,360996,ASASSN-V J070156.33-054320.4,NSV 3341,105.48472,-5.72233,219.21964,-0.28098,6.1,0.77,,L,0.972,0.61,0.9,2458369.88617,3101299681479856128,4.417954,0.003078,5.449561,0.004327,3.416126,0.005121,2.033435,3.6785,0.1112,33.0887,-15.026,0.147,6.86,0.17,285.5752122044,274.165039,J070156.36-054319.3,2.057,0.288,1.212,0.172,1.013,0.206,-1.798,,-1.1,,0.942,0.01,0.845,0.009,1.044,-0.698,0.097,,,,,,,,,,,,,1.288,-0.265650954261912,0.958899356308609,-0.0997075472101851,The ASAS-SN Catalog of Variable Stars: II,false,true,false,2019-04-16 09:54:08 UTC,2021-08-05 17:47:58 UTC,EDR3 3101299681479856128,,,,,,TIC 268781343,16.518,1.114
000e173c-1f3d-5549-b437-8363a1ccec3f,AP15400388,ASASSN-V J203149.15+575614.5,ATLASJ307.9587+57.9369,307.95479,57.93736,93.63871,10.72266,14.53,0.14,0.400209,EW,0.947,0.34,0.84,2457136.04798,2187465021824675072,14.591563,0.002761,15.173054,0.003031,13.865166,0.003824,1.307888,1.7806,0.0162,109.7177,10.197,0.019,-7.873,0.018,110.370336676362,553.262878,J203149.03+575614.6,12.964,0.021,12.515,0.028,12.405,0.03,12.329,0.025,12.419,0.024,12.671,,9.281,,0.559,-0.09,3.39,15400388,14.79,0.07,15.803,0.0,15.104,0.0,14.396,0.048,14.012,0.0,1.012,0.422,0.326491314219902,-0.418570185159783,0.847468242375056,The ASAS-SN Catalog of Variable Stars: IX,true,true,false,2019-08-02 14:23:06 UTC,2021-08-10 17:49:04 UTC,EDR3 2187465021824675072,GALEX J203149.6+575614,,,21.9569,0.3218,TIC 276382374,12.882,1.022
000e6ed1-d8ea-5ac4-b60d-dc9050f9efb0,371816,ASASSN-V J101624.77-561444.4,GDS_J1016246-561445,154.10322,-56.24566,282.57676,0.37283,12.85,0.36,,ROT:,0.607,0.98,0.79,2457772.79845,5355073943173432320,12.946585,0.002763,13.350238,0.002918,12.357007,0.003848,0.993231,0.5962,0.0134,44.4103,-6.5,0.015,3.242,0.013,21.2253032260796,1622.10571,J101624.60-561445.0,11.637,0.023,11.449,0.022,11.375,0.023,11.219,0.023,11.253,0.022,12.247,,9.217,,0.262,-0.034,3.03,,,,,,,,,,,,,2.399,-0.499837817938582,0.242673490809638,-0.831427526977945,The ASAS-SN Catalog of Variable Stars: II,false,true,false,2019-04-16 09:53:43 UTC,2021-08-05 17:58:52 UTC,EDR3 5355073943173432192,,,,,,TIC 463511602,7.264,0.973
000e7939-c887-557c-98b2-558eded3d36c,504046,ASASSN-V J191731.48+353617.0,,289.38069,35.60479,67.67538,10.56139,14.66,0.43,0.60593,RRAB,0.987,0.12,0.95,2457524.07246,2050447215667919360,14.67396,0.007393,14.941513,0.02535,14.239681,0.01506,0.701832,0.1132,0.0162,7.0026,-4.961,0.017,-7.977,0.018,6.6649561644843,6680.72754,J191731.48+353616.9,13.646,0.024,13.341,0.023,13.265,0.035,13.325,0.025,13.32,0.028,12.611,0.351,8.863,,0.381,0.005,3.748,,,,,,,,,,,,,0.097,0.269805828477576,-0.766980129600033,0.582190944380145,The ASAS-SN Catalog of Variable Stars: I,true,true,true,2019-04-16 09:53:02 UTC,2021-08-05 16:50:39 UTC,EDR3 2050447215667919360,,,,,,TIC 30435715,9.394,0.989
000e7d9d-a759-43ff-87ae-f16f2edce5c0,48746034,ASASSN-V J141740.50-675442.8,,214.41873,-67.91189,310.9243,-6.38838,12.86,0.09,169.5625093,SR,0.984,0.6,0.61,2457602.57032,5847584268297015296,11.57301,0.002816,13.025614,0.00371,10.407598,0.003962,2.618016,0.231,0.0182,12.6881,-6.572,0.016,-0.87,0.018,7.83201032003224,4012.13062,J141740.55-675442.7,8.532,0.026,7.552,0.038,7.199,0.029,7.089,0.041,7.249,0.019,7.061,0.017,6.922,0.081,1.333,-0.16,0.139,48746034,12.785,0.031,14.78,0.046,13.732,0.022,12.018,0.026,10.857,0.027,1.995,0.471,,,,The ASAS-SN Catalog of Variable Stars: IX,true,,true,2021-07-28 14:25:27 UTC,2021-08-05 17:24:13 UTC,EDR3 5847584268297015040,,,,,,TIC 448912315,6.629,0.998
000e93b7-b2b8-56b6-8079-916a0ff6e4d2,AP50322099,ASASSN-V J143709.86-513743.4,,219.29107,-51.62872,319.12976,7.88701,13.84,0.2,3.5720993,ROT,0.999,0.46,0.77,2457750.86043,5898319926674859008,13.330606,0.003936,14.049538,0.011162,12.500797,0.009422,1.54874,0.5901,0.0174,33.9792,-4.663,0.022,-7.405,0.018,26.1762893304854,1584.60535,J143709.87-513742.7,11.336,0.022,10.727,0.022,10.566,0.021,10.501,0.023,10.548,0.02,10.299,0.073,8.831,,0.77,-0.047,1.468,50322099,13.811,0.087,15.106,0.134,14.414,0.139,13.344,0.103,12.837,0.09,1.295,0.451,-0.48042635165522,-0.393099387276423,-0.784004714499955,The ASAS-SN Catalog of Variable Stars: V,true,true,true,2019-04-16 09:56:19 UTC,2021-08-05 17:58:40 UTC,EDR3 5898319926674858880,,,,,,TIC 446398762,8.751,0.957
000e9a03-3a81-502c-ad98-6ef31b4e6dd3,AP31707942,ASASSN-V J185527.27-031435.4,ATLASJ283.8633-03.2429,283.86363,-3.24316,30.5014,-2.37092,14.66,0.12,0.6284716,EW,0.979,0.6,0.7,2457972.86197,4255785477595466752,14.132133,0.00373,14.884205,0.008817,13.276932,0.00793,1.607273,0.7413,0.0345,21.4555,-2.383,0.026,-6.271,0.024,24.7744573294435,1283.51331,J185527.20-031434.7,12.109,0.024,11.702,0.027,11.588,0.026,11.458,0.027,11.453,0.028,11.743,0.382,8.791,,0.521,0.005,2.952,31707942,14.686,0.044,15.841,0.026,15.227,0.074,14.238,0.116,13.765,0.165,1.155,1.511,0.239228051621347,-0.969313864160697,-0.0565735986420462,The ASAS-SN Catalog of Variable Stars: V,true,true,false,2019-05-23 08:41:47 UTC,2021-08-05 18:04:51 UTC,EDR3 4255785477595466752,,,,,,TIC 56945234,6.708,1.051
000e9a56-57c3-5df4-82a2-c727f3874fe1,394390,ASASSN-V J092631.31-012313.3,V0583 Hya,141.63047,-1.38702,234.4304,33.1011,11.85,0.42,0.2655848,EW,1.0,0.07,0.96,2457322.83789,3838933273443701760,11.695766,0.008833,12.067914,0.02502,11.13187,0.022534,0.936044,4.5448,0.0211,215.2165,-14.335,0.025,-1.938,0.018,314.712034128972,217.869141,J092631.41-012313.1,10.608,0.023,10.229,0.022,10.127,0.021,9.937,0.023,9.949,0.021,9.847,0.051,9.066,,0.481,-0.012,0.781,27348702,11.984,0.143,12.724,0.194,12.455,0.043,11.802,0.075,11.821,0.419,0.74,0.03,-0.783793954358709,0.620549048125675,-0.0242057014163472,The ASAS-SN Catalog of Variable Stars: II,true,true,false,2019-04-16 09:55:15 UTC,2021-08-05 17:48:21 UTC,EDR3 3838933273443701504,GALEX J092631.4-012312,21.539,0.2838,17.0737,0.0231,TIC 77477830,14.465,1.25
000e9d7c-a3fa-5eca-b5bf-f76fa8d30dbf,386365,ASASSN-V J181945.13-001713.1,NSVS 13819500,274.93805,-0.28696,29.04481,6.91336,14.73,0.32,,ROT:,0.7,1.03,0.78,2458364.6276,4274634409734048256,13.810143,0.002772,15.00488,0.003155,12.739347,0.003844,2.265533,0.4753,0.0168,28.2319,-4.219,0.019,-8.41,0.015,23.3688697705606,1908.45142,J181945.12-001714.5,11.001,0.022,10.3,0.022,10.041,0.019,9.882,0.023,9.942,0.021,9.768,0.052,8.731,0.509,0.96,-0.06,1.037,32031004,14.738,0.034,16.68,0.087,15.658,0.076,14.005,0.068,13.113,0.089,1.942,1.008,0.0860774953559951,-0.996275855857328,-0.00500837588307889,The ASAS-SN Catalog of Variable Stars: II,false,true,false,2019-04-16 09:53:47 UTC,2021-08-05 17:51:37 UTC,EDR3 4274634409734048256,,,,,,TIC 167855111,9.409,0.944
000eae47-32b5-50fb-944f-76c62411f2bc,576632,ASASSN-V J013442.98+254759.3,CSS_J013442.9+254759,23.67908,25.79981,134.99865,-36.05582,17.72,1.08,,VAR,0.364,0.99,0.82,2457320.87206,,18.015297,0.003939,18.875776,0.037927,17.1043,0.017796,1.771477,0.7451,0.1889,3.9438,-3.205,0.228,-8.054,0.157,36.3934303772765,1128.98425,J013443.00+254759.0,15.825,0.072,15.109,0.079,15.175,0.19,14.924,0.032,14.863,0.067,12.804,,9.235,,0.65,0.061,3.569,,,,,,,,,,,,,0.091,0.824521618945206,0.361580680969298,0.435228113799828,The ASAS-SN Catalog of Variable Stars: II,false,true,false,2019-04-16 09:53:24 UTC,2021-08-05 16:30:07 UTC,EDR3 295164927268630400,,,,,,TIC 18307474,8.668,0.939
