id,star_id,hjd,camera,mag,mag_err,flux,flux_err,created_at,updated_at
16e64ed8-6a76-5656-b884-5afde7a6b989,d7ae4bb3-af73-533f-a071-3c67ea82e6ee,2457680.96176,bb,11.021,0.02,149.793,2.756,2019-08-21 15:32:07 UTC,2019-08-21 15:32:07 UTC
16ed747a-27c9-5215-84d6-06b17be88967,d7ae4bb3-af73-533f-a071-3c67ea82e6ee,2458417.90511,bb,11.04,0.02,147.18,2.708,2019-08-21 15:32:07 UTC,2019-08-21 15:32:07 UTC
178803a2-93c2-5434-ac18-2e0011758d8a,d7ae4bb3-af73-533f-a071-3c67ea82e6ee,2456470.00262,bb,11.039,0.02,147.283,2.71,2019-08-21 15:32:07 UTC,2019-08-21 15:32:07 UTC
18d689f2-324a-58cf-9b28-3a82edae9c9f,d7ae4bb3-af73-533f-a071-3c67ea82e6ee,2456864.0235,bb,11.03,0.02,148.61,2.734,2019-08-21 15:32:07 UTC,2019-08-21 15:32:07 UTC
1a11c1f7-5929-5853-8058-389c1b131b2e,d7ae4bb3-af73-533f-a071-3c67ea82e6ee,2457304.96352,bb,11.012,0.02,151.107,2.78,2019-08-21 15:32:07 UTC,2019-08-21 15:32:07 UTC
1b746a8d-d864-5a90-8b0b-86209f59a380,d7ae4bb3-af73-533f-a071-3c67ea82e6ee,2457290.89251,bb,11.02,0.02,149.991,2.76,2019-08-21 15:32:07 UTC,2019-08-21 15:32:07 UTC
1be09392-9224-52fe-b12f-60fe7e4af0ef,d7ae4bb3-af73-533f-a071-3c67ea82e6ee,2457958.99303,bb,11.096,0.02,139.749,2.571,2019-08-21 15:32:07 UTC,2019-08-21 15:32:07 UTC
1e62ca38-a79e-5bef-9ac5-48bb3fc314d1,d7ae4bb3-af73-533f-a071-3c67ea82e6ee,2456876.00885,bb,11.03,0.02,148.564,2.734,2019-08-21 15:32:07 UTC,2019-08-21 15:32:07 UTC
1e7a9972-fc43-5170-bb77-c541249cec0d,d7ae4bb3-af73-533f-a071-3c67ea82e6ee,2456882.99541,bb,11.005,0.02,152.048,2.798,2019-08-21 15:32:07 UTC,2019-08-21 15:32:07 UTC
1ea30142-9df0-5409-bc61-acf5fa096b95,d7ae4bb3-af73-533f-a071-3c67ea82e6ee,2456463.05721,bb,11.034,0.02,147.97,2.723,2019-08-21 15:32:07 UTC,2019-08-21 15:32:07 UTC
1f84e8db-8d8a-57e2-9483-5acbb4528bf6,d7ae4bb3-af73-533f-a071-3c67ea82e6ee,2457184.09593,bb,11.059,0.02,144.698,2.662,2019-08-21 15:32:07 UTC,2019-08-21 15:32:07 UTC
1fde8ef9-b4df-5d12-9c64-18ea8d8dd1fa,d7ae4bb3-af73-533f-a071-3c67ea82e6ee,2458428.85557,bb,11.048,0.02,146.163,2.689,2019-08-21 15:32:07 UTC,2019-08-21 15:32:07 UTC
201f17b1-b972-5501-a599-8f93ff57d70e,d7ae4bb3-af73-533f-a071-3c67ea82e6ee,2457176.07625,bb,11.048,0.02,146.088,2.688,2019-08-21 15:32:07 UTC,2019-08-21 15:32:07 UTC
217859fb-fc70-5217-ad73-951f1a7518d3,d7ae4bb3-af73-533f-a071-3c67ea82e6ee,2457221.96909,bb,11.074,0.02,142.658,2.625,2019-08-21 15:32:07 UTC,2019-08-21 15:32:07 UTC
2205198d-27a7-5bde-a255-9fad7ac269c5,d7ae4bb3-af73-533f-a071-3c67ea82e6ee,2456835.05546,bb,11.038,0.02,147.429,2.713,2019-08-21 15:32:07 UTC,2019-08-21 15:32:07 UTC
