id,star_id,hjd,camera,mag,mag_err,flux,flux_err,created_at,updated_at
364f1a25-5643-5940-93f8-f7e15fa62d98,bd178638-277e-5285-bd32-c3f9a12adab8,2458060.88286,bb,16.524,99.99,0.703,0.189,2019-04-16 16:31:44 UTC,2019-04-16 16:31:44 UTC
37556b54-bd75-53f3-8988-2df700096d72,bd178638-277e-5285-bd32-c3f9a12adab8,2457906.10776,bb,13.888,0.02314,10.679,0.227,2019-04-16 16:31:48 UTC,2019-04-16 16:31:48 UTC
39dbfd00-bf46-5e01-85df-ab4e7b403e42,bd178638-277e-5285-bd32-c3f9a12adab8,2457696.95275,bb,14.929,0.03842,4.095,0.145,2019-04-16 16:31:40 UTC,2019-04-16 16:31:40 UTC
3b0d5f88-e88a-59e6-bf61-c99f4a9dca45,bd178638-277e-5285-bd32-c3f9a12adab8,2457223.00983,bb,14.956,0.03911,3.996,0.144,2019-04-16 16:31:44 UTC,2019-04-16 16:31:44 UTC
3b6ddcaf-02db-5599-844e-5b0f7b43706c,bd178638-277e-5285-bd32-c3f9a12adab8,2458024.90045,bb,16.782,99.99,0.487,0.149,2019-04-16 16:31:44 UTC,2019-04-16 16:31:44 UTC
3f838cc5-4bdb-577b-aa61-ee4d6a333361,bd178638-277e-5285-bd32-c3f9a12adab8,2457229.95898,bb,15.282,0.04897,2.959,0.133,2019-04-16 16:31:44 UTC,2019-04-16 16:31:44 UTC
408176c9-4ef2-5b0d-b329-7572df1873f9,bd178638-277e-5285-bd32-c3f9a12adab8,2457319.70219,bb,16.48,99.99,0.942,0.196,2019-04-16 16:31:50 UTC,2019-04-16 16:31:50 UTC
43fbe325-8b1e-593c-8566-9e7f6cd52f7f,bd178638-277e-5285-bd32-c3f9a12adab8,2458055.74037,bb,16.783,0.13431,0.743,0.092,2019-04-16 16:31:48 UTC,2019-04-16 16:31:48 UTC
4581a36e-ef3e-5bda-89ef-22f7e80476eb,bd178638-277e-5285-bd32-c3f9a12adab8,2457205.02603,bb,14.373,0.02783,6.836,0.175,2019-04-16 16:31:48 UTC,2019-04-16 16:31:48 UTC
52820950-24fb-552a-9d99-ba9a0096b92e,bd178638-277e-5285-bd32-c3f9a12adab8,2457652.89681,bb,13.063,0.02314,22.84,0.486,2019-04-16 16:32:12 UTC,2019-04-16 16:32:12 UTC
546898fc-8f7c-577e-a51e-018ec43f89f2,bd178638-277e-5285-bd32-c3f9a12adab8,2457037.72237,bb,16.76,99.99,0.278,0.152,2019-04-16 16:31:39 UTC,2019-04-16 16:31:39 UTC
568e602b-2fac-5771-bdba-352c200f4b8f,bd178638-277e-5285-bd32-c3f9a12adab8,2457898.11324,bb,13.748,0.02244,12.149,0.251,2019-04-16 16:31:51 UTC,2019-04-16 16:31:51 UTC
